Customer_ID,Order_ID,Order_Date,Region,Customer_Segment,Quantity,Price_per_Unit,Revenue,COGS,Marketing_Cost,Profit
CUST-8561,ORD-1323,2023-09-13,Africa,High Value,3,228.33,684.99,411.85,55.25,217.88
CUST-3719,ORD-1324,2022-08-08,Africa,Mid Value,5,165.0,825.0,535.34,34.05,255.61
CUST-7506,ORD-1325,2023-08-18,Africa,High Value,5,318.13,1590.67,1086.05,55.08,449.53
CUST-4741,ORD-1326,2022-04-17,Africa,High Value,2,470.92,941.84,588.11,70.69,283.03
CUST-4998,ORD-1327,2023-08-04,Europe,Mid Value,5,188.81,944.06,523.63,35.96,384.47
CUST-3403,ORD-1328,2023-09-01,Africa,Mid Value,3,384.55,1153.65,718.46,77.89,357.3
CUST-9780,ORD-1329,2023-12-25,Asia,Low Value,4,171.06,684.22,319.73,35.65,328.84
CUST-1294,ORD-1330,2022-10-13,Africa,Low Value,1,405.86,405.86,243.52,21.03,141.3
CUST-6343,ORD-1331,2022-01-08,Europe,Mid Value,1,384.79,384.79,259.22,44.7,80.88
CUST-2136,ORD-1332,2022-07-08,Asia,Mid Value,5,387.5,1937.52,1180.41,34.93,722.18
CUST-3064,ORD-1333,2022-03-22,Asia,Low Value,2,498.9,997.8,450.89,14.38,532.53
CUST-8009,ORD-1334,2022-04-18,Africa,Low Value,1,87.45,87.45,54.54,6.74,26.17
CUST-5543,ORD-1335,2022-11-17,Africa,Low Value,2,206.64,413.29,261.04,60.8,91.45
CUST-2007,ORD-1336,2023-08-02,Europe,Mid Value,1,322.79,322.79,188.93,74.96,58.89
CUST-6445,ORD-1337,2023-11-17,Asia,Mid Value,2,303.43,606.86,396.9,38.04,171.92
CUST-6352,ORD-1338,2022-12-12,Asia,Low Value,2,394.7,789.41,395.16,9.91,384.35
CUST-2435,ORD-1339,2022-11-24,Europe,High Value,4,42.52,170.07,93.92,60.55,15.6
CUST-1571,ORD-1340,2023-07-09,Africa,High Value,3,358.42,1075.27,700.97,70.03,304.28
CUST-3382,ORD-1341,2023-11-30,North America,Low Value,1,374.11,374.11,224.81,29.27,120.02
CUST-6084,ORD-1342,2022-10-29,North America,Mid Value,5,49.33,246.64,172.3,21.65,52.69
CUST-1277,ORD-1343,2022-07-19,Asia,Mid Value,3,278.57,835.7,390.54,30.28,414.89
CUST-8059,ORD-1344,2023-02-23,Asia,High Value,4,137.6,550.39,281.29,73.12,195.97
CUST-2887,ORD-1345,2022-02-08,Africa,Low Value,4,404.78,1619.12,809.21,36.35,773.57
CUST-2265,ORD-1346,2022-11-03,North America,High Value,4,43.81,175.26,121.65,54.06,-0.45
CUST-8491,ORD-1347,2022-01-04,Asia,High Value,5,90.16,450.79,300.82,10.58,139.4
CUST-2040,ORD-1348,2023-09-25,Africa,Low Value,1,70.14,70.14,33.9,26.12,10.13
CUST-9073,ORD-1349,2022-03-18,North America,High Value,1,51.3,51.3,27.62,22.1,1.58
CUST-3752,ORD-1350,2023-04-13,Europe,Mid Value,2,308.04,616.07,285.33,9.7,321.04
CUST-9213,ORD-1351,2022-06-28,Asia,High Value,2,436.9,873.81,531.4,14.05,328.36
CUST-5569,ORD-1352,2023-10-07,Europe,Low Value,2,265.27,530.53,282.67,36.25,211.62
CUST-7353,ORD-1353,2022-10-03,North America,Mid Value,5,121.08,605.4,311.41,46.85,247.14
CUST-3353,ORD-1354,2022-06-01,Africa,Mid Value,3,185.02,555.07,322.37,28.39,204.3
CUST-8437,ORD-1355,2022-06-13,Africa,High Value,1,192.98,192.98,125.22,36.46,31.29
CUST-5799,ORD-1356,2022-10-17,North America,Mid Value,2,236.78,473.57,260.93,61.96,150.68
CUST-1686,ORD-1357,2023-01-13,Europe,Low Value,5,221.86,1109.29,709.24,23.54,376.51
CUST-9476,ORD-1358,2023-09-13,Africa,High Value,5,342.15,1710.76,960.65,7.56,742.55
CUST-5811,ORD-1359,2023-09-30,Asia,Mid Value,2,183.16,366.32,184.49,24.27,157.55
CUST-9954,ORD-1360,2022-11-06,Europe,Low Value,4,338.22,1352.89,759.72,74.11,519.07
CUST-6346,ORD-1361,2023-01-24,Europe,High Value,4,282.45,1129.81,660.39,6.35,463.07
CUST-6043,ORD-1362,2023-10-20,Asia,Low Value,4,43.28,173.14,97.89,14.67,60.58
CUST-3428,ORD-1363,2022-07-02,North America,Mid Value,2,461.44,922.89,478.59,9.88,434.41
CUST-6126,ORD-1364,2022-11-02,Africa,High Value,5,105.42,527.1,261.59,33.27,232.24
CUST-9220,ORD-1365,2022-03-13,Europe,High Value,5,236.73,1183.67,812.87,53.58,317.22
CUST-8813,ORD-1366,2022-08-07,Africa,Mid Value,1,474.85,474.85,249.0,73.28,152.57
CUST-4356,ORD-1367,2023-12-20,Africa,Low Value,4,138.72,554.88,347.54,64.56,142.78
CUST-9707,ORD-1368,2022-06-22,Europe,Mid Value,2,30.64,61.28,32.79,23.8,4.68
CUST-8266,ORD-1369,2023-10-15,North America,High Value,1,255.22,255.22,176.72,52.61,25.89
CUST-7540,ORD-1370,2022-09-29,Europe,High Value,5,127.49,637.43,444.34,54.79,138.31
CUST-1038,ORD-1371,2023-12-27,North America,Mid Value,1,299.37,299.37,196.47,11.79,91.11
CUST-4342,ORD-1372,2023-04-13,Asia,Low Value,4,412.21,1648.85,981.67,37.04,630.14
CUST-3844,ORD-1373,2022-09-26,North America,Mid Value,3,265.39,796.16,466.16,28.34,301.65
CUST-2098,ORD-1374,2022-01-20,North America,Low Value,4,329.61,1318.46,701.74,16.78,599.94
CUST-8027,ORD-1375,2023-08-01,Europe,Low Value,4,339.75,1359.01,653.02,9.4,696.6
CUST-2823,ORD-1376,2023-05-18,Africa,High Value,2,413.86,827.71,388.83,7.04,431.85
CUST-4155,ORD-1377,2022-05-27,Africa,Low Value,3,350.2,1050.61,595.03,69.4,386.18
CUST-4093,ORD-1378,2023-03-05,North America,High Value,3,488.56,1465.69,1018.21,29.8,417.68
CUST-6658,ORD-1379,2022-06-14,North America,Low Value,3,238.98,716.94,366.87,41.98,308.09
CUST-4778,ORD-1380,2022-11-06,Europe,Low Value,5,44.12,220.62,121.95,26.87,71.8
CUST-3896,ORD-1381,2023-06-02,North America,High Value,1,209.13,209.13,127.65,17.44,64.05
CUST-1988,ORD-1382,2022-01-14,Europe,Low Value,5,423.14,2115.71,1137.76,24.6,953.35
CUST-5116,ORD-1383,2022-05-12,Asia,Mid Value,3,83.87,251.62,113.46,17.75,120.41
CUST-7446,ORD-1384,2023-03-15,North America,Low Value,2,373.25,746.5,409.87,61.84,274.79
CUST-5179,ORD-1385,2023-11-05,Asia,High Value,4,277.12,1108.47,721.79,73.06,313.61
CUST-2682,ORD-1386,2022-09-20,North America,High Value,4,452.32,1809.28,1241.15,37.59,530.54
CUST-6626,ORD-1387,2023-10-05,North America,Mid Value,5,370.97,1854.86,962.25,66.72,825.89
CUST-8424,ORD-1388,2022-08-13,Asia,Low Value,5,337.05,1685.26,1146.67,36.93,501.66
CUST-1933,ORD-1389,2022-09-15,Asia,Mid Value,2,445.7,891.4,594.38,38.51,258.52
CUST-4598,ORD-1390,2022-08-22,Europe,Low Value,4,455.95,1823.78,1006.15,41.38,776.25
CUST-2980,ORD-1391,2022-12-02,Europe,Mid Value,5,204.76,1023.8,461.91,66.52,495.38
CUST-4056,ORD-1392,2023-02-13,Asia,High Value,1,465.37,465.37,307.71,75.22,82.43
CUST-9984,ORD-1393,2022-01-24,North America,High Value,5,46.26,231.28,120.65,60.83,49.79
CUST-1791,ORD-1394,2022-09-28,Europe,Mid Value,5,386.03,1930.16,1233.32,71.63,625.21
CUST-6390,ORD-1395,2022-04-05,North America,Low Value,3,181.53,544.6,322.88,53.2,168.52
CUST-7635,ORD-1396,2022-05-22,Africa,Low Value,1,253.95,253.95,128.35,67.94,57.66
CUST-3255,ORD-1397,2023-11-25,Europe,High Value,1,421.16,421.16,257.77,46.76,116.63
CUST-4610,ORD-1398,2023-12-19,Europe,Low Value,2,325.78,651.56,417.79,62.95,170.82
CUST-2607,ORD-1399,2022-03-22,Europe,Mid Value,3,239.6,718.79,408.71,57.89,252.18
CUST-6179,ORD-1400,2022-10-01,Africa,Mid Value,1,98.69,98.69,62.86,61.19,-25.37
CUST-7573,ORD-1401,2022-10-03,Asia,Low Value,3,470.85,1412.54,778.65,22.58,611.31
CUST-1984,ORD-1402,2023-04-10,North America,High Value,3,179.59,538.77,374.48,16.53,147.76
CUST-6776,ORD-1403,2022-07-27,Africa,High Value,4,68.56,274.23,139.84,53.98,80.41
CUST-4676,ORD-1404,2022-10-23,Asia,High Value,1,290.79,290.79,187.4,41.22,62.17
CUST-4380,ORD-1405,2022-02-08,Europe,High Value,4,215.01,860.06,548.2,62.35,249.51
CUST-9711,ORD-1406,2022-10-15,Asia,High Value,5,303.45,1517.23,883.57,15.99,617.67
CUST-9782,ORD-1407,2022-05-04,Asia,Mid Value,5,132.09,660.47,355.06,76.08,229.34
CUST-2050,ORD-1408,2022-10-10,Asia,Low Value,4,201.79,807.16,453.17,57.8,296.19
CUST-4633,ORD-1409,2022-06-29,North America,Mid Value,5,486.8,2434.02,1478.36,6.72,948.94
CUST-7342,ORD-1410,2022-04-07,Asia,High Value,4,469.54,1878.15,1094.19,48.24,735.72
CUST-1959,ORD-1411,2022-07-10,Asia,High Value,2,434.9,869.81,557.01,28.45,284.35
CUST-7059,ORD-1412,2022-03-15,Asia,Low Value,3,393.98,1181.93,638.45,25.6,517.89
CUST-9884,ORD-1413,2023-03-23,Asia,Low Value,2,95.15,190.3,90.74,72.66,26.9
CUST-6655,ORD-1414,2023-05-12,Africa,Low Value,1,244.13,244.13,140.71,67.7,35.72
CUST-5473,ORD-1415,2023-07-15,Africa,Mid Value,2,369.39,738.79,380.29,5.72,352.78
CUST-3946,ORD-1416,2023-04-29,Asia,Low Value,2,145.65,291.3,175.99,18.63,96.68
CUST-8725,ORD-1417,2023-12-23,Asia,Mid Value,5,35.88,179.38,104.05,58.96,16.36
CUST-1526,ORD-1418,2022-04-26,Asia,High Value,4,220.69,882.75,569.1,68.61,245.04
CUST-4224,ORD-1419,2023-06-19,Europe,Mid Value,1,224.07,224.07,133.05,58.82,32.19
CUST-2875,ORD-1420,2022-04-08,Asia,Low Value,5,51.25,256.24,142.9,44.4,68.94
CUST-2763,ORD-1421,2022-11-24,Asia,Mid Value,1,173.9,173.9,83.46,78.84,11.59
CUST-9712,ORD-1422,2023-02-11,Africa,Mid Value,3,460.3,1380.91,662.89,64.8,653.23
CUST-6797,ORD-1423,2022-11-09,Africa,Mid Value,4,140.14,560.57,342.0,40.09,178.48
CUST-8099,ORD-1424,2023-12-03,Africa,Low Value,5,293.2,1465.98,982.49,48.76,434.74
CUST-6109,ORD-1425,2023-11-25,North America,Mid Value,2,254.18,508.37,281.48,8.36,218.52
CUST-7644,ORD-1426,2022-05-28,Europe,Low Value,3,433.82,1301.46,758.36,77.36,465.75
CUST-1116,ORD-1427,2022-12-08,Asia,Mid Value,2,333.7,667.41,398.98,32.21,236.22
CUST-3433,ORD-1428,2023-05-10,Africa,Mid Value,1,96.05,96.05,54.68,54.61,-13.25
CUST-6463,ORD-1429,2022-01-23,North America,Mid Value,3,88.58,265.73,123.54,55.02,87.17
CUST-1583,ORD-1430,2022-04-15,Asia,Low Value,5,287.59,1437.97,858.88,9.27,569.82
CUST-9586,ORD-1431,2023-11-06,Asia,Low Value,2,42.3,84.61,40.97,24.94,18.7
CUST-4788,ORD-1432,2023-08-02,Africa,Low Value,2,208.89,417.79,246.06,54.21,117.52
CUST-5167,ORD-1433,2023-07-12,Asia,High Value,1,211.53,211.53,136.19,73.41,1.92
CUST-9465,ORD-1434,2023-08-16,Asia,Low Value,1,114.24,114.24,51.56,63.4,-0.72
CUST-2389,ORD-1435,2023-10-21,Asia,Mid Value,4,164.49,657.94,366.88,48.51,242.55
CUST-9357,ORD-1436,2022-08-10,Africa,High Value,4,178.38,713.5,454.09,22.44,236.98
CUST-7154,ORD-1437,2022-01-15,North America,Low Value,1,25.64,25.64,14.93,76.16,-65.45
CUST-6420,ORD-1438,2023-09-25,Asia,Low Value,4,406.83,1627.31,828.02,35.28,764.02
CUST-9920,ORD-1439,2022-03-19,North America,High Value,2,479.57,959.15,598.88,16.24,344.02
CUST-3043,ORD-1440,2022-11-18,Asia,High Value,1,158.85,158.85,102.59,6.62,49.63
CUST-5197,ORD-1441,2022-08-29,Africa,Low Value,3,73.75,221.26,119.62,76.26,25.38
CUST-4496,ORD-1442,2022-01-18,North America,High Value,1,477.71,477.71,250.48,63.34,163.88
CUST-1778,ORD-1443,2023-03-30,Africa,Mid Value,5,375.46,1877.32,1100.65,21.23,755.45
CUST-1213,ORD-1444,2023-03-19,Europe,Mid Value,5,447.75,2238.74,1211.96,15.63,1011.15
CUST-4762,ORD-1445,2022-10-04,Asia,Mid Value,1,193.22,193.22,127.33,76.96,-11.07
CUST-7731,ORD-1446,2023-02-28,Europe,Low Value,3,252.35,757.05,488.12,23.06,245.87
CUST-4117,ORD-1447,2023-04-21,Europe,Mid Value,1,466.52,466.52,246.31,39.65,180.56
CUST-6791,ORD-1448,2022-01-27,Europe,High Value,3,240.59,721.76,407.25,50.81,263.69
CUST-9783,ORD-1449,2023-05-29,Asia,Mid Value,2,342.61,685.21,460.72,9.68,214.82
CUST-3720,ORD-1450,2023-04-09,Africa,High Value,2,358.3,716.61,348.88,30.83,336.9
CUST-9905,ORD-1451,2022-12-29,Europe,Mid Value,3,421.81,1265.44,808.06,75.77,381.61
CUST-7047,ORD-1452,2023-01-18,North America,High Value,4,488.09,1952.34,1033.18,57.53,861.64
CUST-9032,ORD-1453,2023-06-09,Asia,Mid Value,2,180.75,361.5,173.47,32.58,155.45
CUST-1001,ORD-1454,2023-01-17,Africa,Mid Value,5,138.78,693.88,332.54,64.38,296.96
CUST-7368,ORD-1455,2022-07-03,Africa,Mid Value,1,57.3,57.3,29.74,67.79,-40.23
CUST-2949,ORD-1456,2022-07-13,Europe,High Value,4,431.14,1724.55,1012.35,16.38,695.82
CUST-7732,ORD-1457,2023-04-07,Asia,High Value,5,160.49,802.43,543.22,48.99,210.21
CUST-8833,ORD-1458,2022-02-25,Europe,Mid Value,1,43.81,43.81,23.04,32.51,-11.73
CUST-1917,ORD-1459,2022-08-18,North America,High Value,5,435.33,2176.65,1087.9,43.01,1045.73
CUST-4174,ORD-1460,2023-05-04,Africa,High Value,4,264.76,1059.03,603.29,40.18,415.56
CUST-8014,ORD-1461,2022-01-28,Africa,Low Value,3,422.39,1267.17,619.85,42.79,604.54
CUST-1089,ORD-1462,2023-08-06,Asia,Mid Value,1,286.15,286.15,148.2,44.15,93.8
CUST-2709,ORD-1463,2023-12-23,Africa,High Value,5,170.59,852.95,594.22,10.19,248.54
CUST-4041,ORD-1464,2022-07-03,Asia,High Value,5,82.3,411.48,242.57,18.33,150.58
CUST-1105,ORD-1465,2023-03-01,Europe,High Value,4,229.84,919.35,593.88,47.46,278.01
CUST-9619,ORD-1466,2023-01-10,North America,High Value,4,32.74,130.97,65.87,75.2,-10.1
CUST-2895,ORD-1467,2022-02-10,Asia,Low Value,4,309.18,1236.72,717.32,60.99,458.41
CUST-7090,ORD-1468,2023-04-29,Europe,High Value,3,225.28,675.84,390.39,22.9,262.55
CUST-9508,ORD-1469,2022-09-17,North America,High Value,2,87.93,175.86,114.87,32.13,28.87
CUST-7082,ORD-1470,2023-03-17,Africa,Low Value,5,274.51,1372.56,625.06,30.15,717.35
CUST-1634,ORD-1471,2022-03-25,North America,Mid Value,3,404.44,1213.31,807.0,62.71,343.6
CUST-2925,ORD-1472,2022-02-15,North America,Mid Value,5,487.9,2439.52,1146.33,77.91,1215.28
CUST-3056,ORD-1473,2023-03-16,North America,Low Value,3,273.13,819.4,556.49,31.66,231.25
CUST-7917,ORD-1474,2023-11-02,Africa,Mid Value,1,82.18,82.18,39.92,6.11,36.16
CUST-4144,ORD-1475,2023-06-03,Asia,Mid Value,2,409.14,818.28,477.1,75.27,265.91
CUST-1552,ORD-1476,2023-03-14,Asia,Low Value,5,353.98,1769.89,840.43,61.49,867.97
CUST-9907,ORD-1477,2022-05-16,North America,High Value,4,477.91,1911.62,1073.95,67.58,770.1
CUST-6383,ORD-1478,2022-07-02,Europe,Low Value,2,276.9,553.8,290.65,20.65,242.51
CUST-4911,ORD-1479,2023-12-10,Europe,Low Value,5,191.41,957.05,531.19,53.42,372.44
CUST-4389,ORD-1480,2022-06-21,North America,Low Value,1,482.16,482.16,282.67,22.45,177.04
CUST-9442,ORD-1481,2023-08-13,North America,Low Value,5,278.45,1392.27,786.44,5.87,599.96
CUST-3430,ORD-1482,2023-11-21,Europe,Low Value,5,27.63,138.17,62.98,16.78,58.42
CUST-1458,ORD-1483,2023-06-23,North America,High Value,5,247.36,1236.81,823.54,74.21,339.05
CUST-1207,ORD-1484,2022-04-30,North America,Mid Value,2,21.14,42.28,20.03,21.15,1.1
CUST-1899,ORD-1485,2022-10-08,Asia,Low Value,5,374.1,1870.5,1300.29,48.89,521.32
CUST-1021,ORD-1486,2022-11-04,Asia,High Value,4,291.65,1166.61,773.27,77.6,315.75
CUST-9601,ORD-1487,2023-12-09,North America,Low Value,3,72.7,218.11,128.76,10.68,78.68
CUST-1894,ORD-1488,2022-10-04,North America,High Value,4,410.25,1640.98,839.03,65.6,736.36
CUST-1514,ORD-1489,2023-06-14,Africa,Mid Value,1,277.49,277.49,130.85,49.82,96.82
CUST-8294,ORD-1490,2022-10-22,Asia,High Value,2,74.75,149.5,92.38,29.25,27.86
CUST-5904,ORD-1491,2022-02-22,North America,High Value,3,96.81,290.42,145.32,32.32,112.78
CUST-8867,ORD-1492,2023-03-08,Africa,Mid Value,2,414.61,829.22,525.15,7.04,297.03
CUST-5109,ORD-1493,2022-02-21,Africa,Mid Value,2,190.63,381.27,250.92,24.19,106.16
CUST-8179,ORD-1494,2023-12-29,Africa,High Value,5,414.13,2070.63,1443.73,36.76,590.15
CUST-2560,ORD-1495,2022-03-13,Africa,Low Value,4,53.36,213.45,122.96,58.77,31.72
CUST-2266,ORD-1496,2022-01-28,Asia,Low Value,3,137.05,411.16,285.21,25.61,100.34
CUST-4638,ORD-1497,2023-04-14,Africa,Mid Value,5,387.0,1935.0,942.98,48.52,943.49
CUST-9941,ORD-1498,2023-07-01,Asia,Low Value,3,328.02,984.05,648.55,59.88,275.62
CUST-4427,ORD-1499,2023-02-05,Africa,Mid Value,4,167.28,669.1,361.28,57.39,250.43
CUST-5780,ORD-1500,2022-07-20,Africa,High Value,5,469.29,2346.46,1269.91,49.27,1027.28
CUST-2927,ORD-1501,2023-09-03,Europe,High Value,3,121.31,363.94,188.21,48.51,127.21
CUST-3356,ORD-1502,2023-04-11,Asia,Low Value,5,427.89,2139.47,1055.51,59.09,1024.87
CUST-5790,ORD-1503,2023-10-14,Europe,Mid Value,2,353.96,707.91,396.82,30.16,280.93
CUST-1306,ORD-1504,2023-08-18,Europe,Low Value,1,78.14,78.14,54.45,38.77,-15.08
CUST-8979,ORD-1505,2023-07-14,Africa,Low Value,3,286.46,859.37,457.59,77.46,324.31
CUST-4665,ORD-1506,2023-01-14,Asia,High Value,4,466.36,1865.42,1054.47,55.15,755.81
CUST-8057,ORD-1507,2022-06-26,North America,Low Value,3,317.07,951.21,482.38,43.99,424.83
CUST-1661,ORD-1508,2022-02-21,Africa,High Value,1,273.83,273.83,146.3,48.37,79.15
CUST-5644,ORD-1509,2022-03-20,Asia,Mid Value,3,195.84,587.51,272.48,12.83,302.2
CUST-9503,ORD-1510,2023-01-20,Europe,Low Value,3,398.62,1195.85,823.95,49.4,322.5
CUST-3920,ORD-1511,2023-07-30,Asia,High Value,3,458.27,1374.81,793.88,67.74,513.19
CUST-9946,ORD-1512,2022-01-08,Africa,Low Value,4,381.59,1526.37,966.55,44.27,515.54
CUST-7236,ORD-1513,2022-08-02,Asia,Mid Value,1,368.12,368.12,212.89,18.27,136.96
CUST-7078,ORD-1514,2022-01-25,Europe,Low Value,1,112.4,112.4,72.22,38.62,1.56
CUST-1352,ORD-1515,2023-03-26,Asia,Low Value,4,420.31,1681.25,981.05,25.85,674.35
CUST-8005,ORD-1516,2023-04-02,Asia,High Value,3,39.53,118.6,74.17,31.98,12.45
CUST-1158,ORD-1517,2023-04-06,Europe,Mid Value,3,383.53,1150.6,714.75,21.88,413.97
CUST-1956,ORD-1518,2022-07-17,Africa,Mid Value,1,121.22,121.22,70.72,30.04,20.46
CUST-3071,ORD-1519,2022-04-04,North America,Mid Value,3,253.89,761.66,386.65,66.63,308.38
CUST-9595,ORD-1520,2023-12-20,Europe,Low Value,2,353.71,707.42,355.81,61.83,289.79
CUST-4453,ORD-1521,2023-03-13,Europe,High Value,3,384.36,1153.07,770.92,41.79,340.37
CUST-7675,ORD-1522,2023-06-11,Africa,Low Value,3,446.28,1338.84,642.87,63.69,632.28
CUST-1955,ORD-1523,2023-11-21,Africa,Low Value,5,155.64,778.22,459.0,78.17,241.05
CUST-7295,ORD-1524,2023-01-13,Asia,Low Value,1,127.67,127.67,73.49,35.46,18.72
CUST-2712,ORD-1525,2023-08-10,Europe,Mid Value,1,498.2,498.2,323.63,78.5,96.07
CUST-5703,ORD-1526,2022-04-14,Asia,High Value,2,119.63,239.26,115.76,23.44,100.05
CUST-7563,ORD-1527,2023-11-11,Asia,Mid Value,2,339.43,678.86,422.13,76.59,180.14
CUST-6631,ORD-1528,2023-09-19,Africa,Low Value,2,477.32,954.63,574.18,69.83,310.63
CUST-2394,ORD-1529,2022-02-08,Africa,Low Value,1,450.35,450.35,281.6,19.93,148.81
CUST-5732,ORD-1530,2023-04-03,Asia,High Value,5,232.77,1163.83,704.48,31.24,428.12
CUST-4714,ORD-1531,2022-12-30,Europe,Mid Value,5,326.04,1630.2,962.85,58.09,609.25
CUST-1529,ORD-1532,2022-05-15,Europe,Low Value,4,273.97,1095.86,746.91,19.37,329.59
CUST-3958,ORD-1533,2023-01-09,Asia,Low Value,1,186.39,186.39,100.12,49.3,36.97
CUST-8904,ORD-1534,2022-08-20,North America,High Value,4,89.32,357.29,177.28,45.11,134.9
CUST-4591,ORD-1535,2022-02-08,North America,Low Value,3,405.63,1216.89,789.58,26.89,400.42
CUST-7895,ORD-1536,2022-02-16,Africa,Mid Value,2,63.41,126.82,61.18,27.54,38.1
CUST-1525,ORD-1537,2022-02-05,Europe,Mid Value,4,312.62,1250.48,775.21,43.72,431.55
CUST-7477,ORD-1538,2022-04-05,Asia,Low Value,4,305.3,1221.19,717.31,27.49,476.39
CUST-1001,ORD-1539,2022-12-27,Asia,Low Value,1,180.72,180.72,81.38,18.52,80.82
CUST-1374,ORD-1540,2023-06-09,Europe,Low Value,2,85.0,169.99,86.69,63.0,20.3
CUST-5648,ORD-1541,2022-05-26,Africa,High Value,2,403.83,807.65,463.57,48.63,295.45
CUST-3365,ORD-1542,2023-01-03,Africa,High Value,5,241.72,1208.62,643.5,37.82,527.29
CUST-2525,ORD-1543,2022-03-06,North America,Mid Value,4,368.13,1472.52,819.79,18.59,634.14
CUST-2646,ORD-1544,2022-08-16,Europe,Mid Value,5,27.91,139.57,83.78,49.58,6.2
CUST-1013,ORD-1545,2023-06-04,Europe,Low Value,4,55.76,223.05,141.12,52.15,29.78
CUST-5599,ORD-1546,2023-07-09,Asia,Low Value,1,104.41,104.41,50.93,40.98,12.5
CUST-3278,ORD-1547,2022-06-30,Europe,Low Value,1,74.64,74.64,38.87,32.96,2.82
CUST-4155,ORD-1548,2023-05-16,North America,High Value,3,112.02,336.06,204.7,70.04,61.31
CUST-9321,ORD-1549,2023-08-20,Europe,High Value,4,349.51,1398.06,834.79,57.86,505.4
CUST-4814,ORD-1550,2022-06-04,Asia,Low Value,4,42.56,170.23,107.96,31.71,30.56
CUST-4216,ORD-1551,2023-06-19,North America,Low Value,2,38.18,76.35,46.58,49.48,-19.71
CUST-9219,ORD-1552,2023-09-19,Asia,Mid Value,2,35.19,70.39,37.48,22.53,10.37
CUST-3113,ORD-1553,2023-03-11,Europe,High Value,5,354.87,1774.36,1019.92,5.86,748.58
CUST-5356,ORD-1554,2022-04-09,Africa,Low Value,3,277.35,832.04,558.45,70.16,203.42
CUST-6543,ORD-1555,2023-09-08,Europe,High Value,1,197.72,197.72,98.17,66.42,33.13
CUST-5555,ORD-1556,2023-01-07,Europe,Low Value,4,344.29,1377.17,749.44,52.96,574.78
CUST-8062,ORD-1557,2023-07-17,Asia,Low Value,5,285.73,1428.65,943.53,65.85,419.28
CUST-4374,ORD-1558,2022-12-28,Africa,Mid Value,3,23.52,70.56,38.18,63.56,-31.18
CUST-7430,ORD-1559,2022-04-22,Europe,Mid Value,2,422.5,845.01,467.34,69.52,308.15
CUST-4466,ORD-1560,2023-03-29,North America,Mid Value,3,188.09,564.27,298.95,71.89,193.42
CUST-4081,ORD-1561,2022-06-18,North America,Low Value,5,211.79,1058.95,714.66,66.41,277.87
CUST-1629,ORD-1562,2023-08-07,Asia,Mid Value,1,395.5,395.5,243.56,68.88,83.06
CUST-1269,ORD-1563,2022-05-19,Asia,Low Value,2,109.8,219.61,110.29,42.63,66.69
CUST-6724,ORD-1564,2022-08-19,Africa,High Value,2,24.83,49.67,31.66,58.1,-40.09
CUST-6897,ORD-1565,2022-08-27,Asia,High Value,1,456.24,456.24,209.7,29.99,216.55
CUST-4432,ORD-1566,2022-09-10,Africa,Low Value,2,262.63,525.26,288.42,69.58,167.25
CUST-7276,ORD-1567,2023-03-12,Europe,Mid Value,5,187.77,938.87,636.03,69.39,233.44
CUST-6895,ORD-1568,2023-07-15,North America,Mid Value,2,413.14,826.28,514.32,9.96,302.01
CUST-8115,ORD-1569,2023-02-26,North America,High Value,4,32.62,130.49,84.59,31.03,14.87
CUST-7656,ORD-1570,2022-10-30,North America,Low Value,3,117.1,351.3,239.88,17.86,93.56
CUST-1575,ORD-1571,2022-03-13,Asia,Low Value,5,94.54,472.69,304.24,15.18,153.26
CUST-8029,ORD-1572,2022-09-20,Asia,Low Value,1,374.16,374.16,176.66,36.12,161.38
CUST-7099,ORD-1573,2022-08-10,Europe,High Value,5,169.8,849.01,431.01,51.92,366.08
CUST-4192,ORD-1574,2022-03-18,Asia,High Value,4,391.0,1563.98,899.29,30.78,633.91
CUST-4178,ORD-1575,2022-03-03,Africa,Mid Value,2,39.91,79.82,36.19,28.19,15.43
CUST-7052,ORD-1576,2023-04-16,North America,Low Value,2,311.9,623.79,378.11,12.08,233.6
CUST-3734,ORD-1577,2022-06-06,Europe,Low Value,5,172.75,863.73,530.6,33.72,299.41
CUST-7116,ORD-1578,2022-05-05,Africa,Low Value,2,109.72,219.44,136.96,40.32,42.16
CUST-4568,ORD-1579,2022-06-10,Africa,Low Value,2,412.05,824.09,485.33,34.9,303.86
CUST-3203,ORD-1580,2023-06-25,Asia,High Value,4,217.88,871.52,490.75,56.01,324.77
CUST-2390,ORD-1581,2023-09-18,Asia,Mid Value,1,294.38,294.38,195.44,26.61,72.33
CUST-2742,ORD-1582,2023-08-14,North America,High Value,3,35.88,107.64,69.09,58.7,-20.15
CUST-2925,ORD-1583,2023-06-19,Europe,Mid Value,5,399.98,1999.9,1206.12,71.21,722.57
CUST-1619,ORD-1584,2022-04-16,Africa,Low Value,1,157.7,157.7,72.78,49.34,35.58
CUST-2274,ORD-1585,2022-05-11,Asia,Low Value,3,352.83,1058.5,659.96,34.15,364.4
CUST-1956,ORD-1586,2022-12-23,Asia,Low Value,1,385.03,385.03,226.99,18.48,139.56
CUST-2939,ORD-1587,2023-11-16,Europe,Low Value,5,76.22,381.08,237.55,74.93,68.59
CUST-4953,ORD-1588,2022-01-02,Europe,Low Value,4,162.03,648.13,342.12,61.39,244.62
